Feedback Text,Cleaned Text,Seat Component,Cue Word,Component Frequency in Text,Sentence Sentiment Label,Sentence Sentiment Score,Sentence Text,Entity Start Char (Cleaned),Entity End Char (Cleaned)
"Experienced the Kai Suite Class.The Seat is Incredibly Comfortable, Fully Reclinable.The deer skin material is luxurious.Massage and Heating Functions are Excellent.Controls are easy to use.The privacy is a big plus.Highly recommend.","experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",MATERIAL,material,1,POSITIVE,0.9989,"experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",99,107
"Experienced the Kai Suite Class.The Seat is Incredibly Comfortable, Fully Reclinable.The deer skin material is luxurious.Massage and Heating Functions are Excellent.Controls are easy to use.The privacy is a big plus.Highly recommend.","experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",SEAT_MESSAGE,luxurious.massage,2,POSITIVE,0.9989,"experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",111,128
"Experienced the Kai Suite Class.The Seat is Incredibly Comfortable, Fully Reclinable.The deer skin material is luxurious.Massage and Heating Functions are Excellent.Controls are easy to use.The privacy is a big plus.Highly recommend.","experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",SEAT_WARMER,heating,1,POSITIVE,0.9989,"experienced the kai suite class.the seat is incredibly comfortable, fully reclinable.the deer skin material is luxurious.massage and heating functions are excellent.controls are easy to use.the privacy is a big plus.highly recommend.",133,140
Kai Suite Class Seat: A Detailed Look.The 180-Degree Recline is perfect for long hauls.The Premium Deer Skin [1] is a standout feature.Massage is good for relaxation.Heating is consistent.Controls are intuitive.Rotation is a nice option.The privacy of the compartment is a game-changer.,kai suite class seat a detailed look.the 180degree recline is perfect for long hauls.the premium deer skin 1 is a standout feature.massage is good for relaxation.heating is consistent.controls are intuitive.rotation is a nice option.the privacy of the compartment is a gamechanger.,RECLINER,recline,1,POSITIVE,0.9988,kai suite class seat a detailed look.the 180degree recline is perfect for long hauls.the premium deer skin 1 is a standout feature.massage is good for relaxation.heating is consistent.controls are intuitive.rotation is a nice option.the privacy of the compartment is a gamechanger.,51,58
Kai Suite Class Seat: A Detailed Look.The 180-Degree Recline is perfect for long hauls.The Premium Deer Skin [1] is a standout feature.Massage is good for relaxation.Heating is consistent.Controls are intuitive.Rotation is a nice option.The privacy of the compartment is a game-changer.,kai suite class seat a detailed look.the 180degree recline is perfect for long hauls.the premium deer skin 1 is a standout feature.massage is good for relaxation.heating is consistent.controls are intuitive.rotation is a nice option.the privacy of the compartment is a gamechanger.,MATERIAL,premium deer skin,1,POSITIVE,0.9988,kai suite class seat a detailed look.the 180degree recline is perfect for long hauls.the premium deer skin 1 is a standout feature.massage is good for relaxation.heating is consistent.controls are intuitive.rotation is a nice option.the privacy of the compartment is a gamechanger.,89,106
"Just Rode The Suite Class.The seat is the best part.Full recline, very comfortable material.Massage and Heating Are Great.Controls are simple.Privacy is top-net.Worth the premium for a long journey.","just rode the suite class.the seat is the best part.full recline, very comfortable material.massage and heating are great.controls are simple.privacy is topnet.worth the premium for a long journey.",RECLINER,recline,1,POSITIVE,0.9989,"just rode the suite class.the seat is the best part.full recline, very comfortable material.massage and heating are great.controls are simple.privacy is topnet.worth the premium for a long journey.",57,64
"Kai Suite Class Seat Is a Dream!Full recline, super soft material, and the massage + heating features are amazing.Easy Controls.The privacy is unbeatable.#LuxuryTrain #TravelIndonesia","kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",RECLINER,recline,1,POSITIVE,0.9989,"kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",37,44
"Kai Suite Class Seat Is a Dream!Full recline, super soft material, and the massage + heating features are amazing.Easy Controls.The privacy is unbeatable.#LuxuryTrain #TravelIndonesia","kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",MATERIAL,material,1,POSITIVE,0.9989,"kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",57,65
"Kai Suite Class Seat Is a Dream!Full recline, super soft material, and the massage + heating features are amazing.Easy Controls.The privacy is unbeatable.#LuxuryTrain #TravelIndonesia","kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",SEAT_MESSAGE,massage heating,1,POSITIVE,0.9989,"kai suite class seat is a dream!full recline, super soft material, and the massage heating features are amazing.easy controls.the privacy is unbeatable.",75,90
"KAI Class Suite Chairs Review: Comfortable Pol!It could be a mattress, the skin is soft, there is a massage, there is a warmer.The control is easy.Can play.Privacy?Excellent!#Kai #suiteclass #travelreview","kai class suite chairs review comfortable pol!it could be a mattress, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",RECLINER,skin,1,POSITIVE,0.9988,"kai class suite chairs review comfortable pol!it could be a mattress, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",74,78
"KAI Class Suite Chairs Review: Comfortable Pol!It could be a mattress, the skin is soft, there is a massage, there is a warmer.The control is easy.Can play.Privacy?Excellent!#Kai #suiteclass #travelreview","kai class suite chairs review comfortable pol!it could be a mattress, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",SEAT_MESSAGE,massage,1,POSITIVE,0.9988,"kai class suite chairs review comfortable pol!it could be a mattress, the skin is soft, there is a massage, there is a warmer.the control is easy.can play.privacy?excellent!",99,106
"The Kai Suite Class Seat Exceeded Expectations.Fully reclining, luxurious deer skin, and the massage + heating function were perfect.Intuitive controls.The privacy of the compartment made the journey so peaceful.","the kai suite class seat exceeded expectations.fully reclining, luxurious deer skin, and the massage heating function were perfect.intuitive controls.the privacy of the compartment made the journey so peaceful.",RECLINER,reclining,1,POSITIVE,0.9989,"the kai suite class seat exceeded expectations.fully reclining, luxurious deer skin, and the massage heating function were perfect.intuitive controls.the privacy of the compartment made the journey so peaceful.",53,62
